t_IMU,f_X,f_Y,f_Z,w_X,w_Y,w_Z
24.54000000,0.00086566,0.12912776,9.81075991,0.01379980,-0.01891857,0.00326699
24.54250000,0.04359006,0.02714367,9.74016596,0.00129900,-0.00489214,0.00999320
24.54500000,0.08026925,-0.04262837,9.73188228,0.00443710,-0.00338437,-0.00172610
24.54750000,-0.02279119,0.02688975,9.78575570,0.00551760,-0.01271055,0.00451686
24.55000000,0.04865566,-0.03138984,9.82091925,-0.01136380,-0.01244076,0.00303896
24.55250000,0.06724722,-0.01578080,9.88622717,-0.00855714,0.00719233,0.00015715
24.55500000,0.02676400,-0.01701214,9.82016056,0.00584102,-0.01046967,0.00487772
24.55750000,0.00287446,0.03067862,9.90473117,-0.01343017,-0.01660504,-0.00014591
24.56000000,0.02887993,-0.08533671,9.82184114,0.00992798,-0.00391983,0.01996350
24.56250000,0.05882651,-0.08228458,9.83401651,0.01394952,0.00187559,-0.01355090
24.56500000,-0.00920366,0.02053280,9.80530789,0.00128038,-0.00215098,0.00027739
24.56750000,-0.03503911,0.04043383,9.72804044,-0.00758986,0.00098145,-0.01280551
24.57000000,0.06111790,-0.03523852,9.90430690,0.01639609,0.00808989,0.00780526
24.57250000,0.07939039,0.09162805,9.86721304,0.00054525,-0.01125628,-0.00858554
24.57500000,-0.02243459,0.01089964,9.80183294,0.01813339,0.00705959,-0.00211624
24.57750000,0.07729367,0.01813603,9.82168936,0.00983656,-0.01941418,0.01414679
24.58000000,-0.03669454,-0.03700356,9.83958178,0.00672355,-0.02583119,0.00108452
24.58250000,0.03619951,-0.10299243,9.75244302,0.01960200,-0.01114875,0.02204986
24.58500000,-0.04349752,-0.06904047,9.72244550,0.00297323,-0.02085834,-0.00595420
24.58750000,-0.03816763,0.02870601,9.78649113,-0.01072644,-0.01907342,-0.01062565
24.59000000,0.06081394,-0.00009446,9.80304566,0.00977604,-0.00666047,-0.00382143
24.59250000,-0.01490601,0.01243991,9.79934874,-0.01084720,0.00508053,-0.00048265
24.59500000,0.05785535,-0.01180517,9.81738325,-0.00315017,-0.00877184,0.01848885
24.59750000,0.02370938,-0.01875758,9.70743721,-0.00207548,-0.01921673,-0.00196090
24.60000000,0.05524294,0.02448981,9.87212086,0.00478376,-0.02934050,0.00333849
24.60250000,-0.00865774,0.01012713,9.85311897,0.01870411,0.02053251,0.00800049
24.60500000,0.12804765,0.00595312,9.78003521,0.01239214,-0.02607218,0.00253683
24.60750000,-0.03138864,0.01107304,9.77409568,0.01034115,-0.02098802,0.00282876
24.61000000,0.04215610,0.05981722,9.75202406,0.02998750,-0.00758604,-0.01665736
24.61250000,0.01603939,-0.01630866,9.71976985,0.00440057,-0.00350828,0.00595545
24.61500000,-0.00457024,-0.00797653,9.92310418,0.00220657,-0.02180338,0.00443044
24.61750000,-0.08801035,0.01147364,9.80750341,0.01463602,0.00248685,-0.00087405
24.62000000,0.00067754,-0.01612705,9.72795012,-0.00149855,-0.01141028,-0.00724807
24.62250000,0.06114446,-0.05983112,9.74500312,0.00283884,-0.00714944,-0.00252187
24.62500000,0.05082920,0.01262245,9.74021541,0.00003174,-0.00714252,0.00788984
24.62750000,-0.00311605,-0.05722590,9.72951409,0.00065382,-0.01049260,0.01695402
24.63000000,-0.04999966,0.05663410,9.81522258,-0.00227707,0.00440468,-0.01281470
24.63250000,-0.06597178,0.00705362,9.83497803,-0.00373363,-0.02970568,0.01043520
24.63500000,-0.08459178,-0.02920075,9.75734502,0.00037633,-0.01730246,0.00932927
24.63750000,0.03475506,0.08067979,9.78935114,0.00060734,-0.01126015,0.01126976
24.64000000,0.03626535,0.00053439,9.74579642,0.02384267,-0.00659858,-0.00047053
24.64250000,-0.05960162,-0.06933267,9.86820825,0.00200178,-0.00770784,0.00489646
24.64500000,-0.07899876,-0.00783475,9.84552105,0.00719134,-0.01777860,0.00550695
24.64750000,0.01365869,-0.02064638,9.88480150,0.00589167,-0.01834207,-0.00542081
24.65000000,0.08479368,-0.01194896,9.92169495,-0.00502718,-0.00567742,0.00643984
24.65250000,0.00701594,-0.04737399,9.85412005,-0.00192701,-0.02504622,0.00606578
24.65500000,0.04651573,-0.04840258,9.83812161,0.01368888,-0.00333219,0.01389273
24.65750000,0.03361038,0.06958179,9.77786393,0.01700611,-0.00539184,0.01366572
24.66000000,0.06232411,0.05007804,9.87491070,0.00903677,-0.02462127,-0.00806396
24.66250000,-0.04242801,0.03569916,9.86840489,-0.00258197,0.00124300,0.00649896
24.66500000,0.02405222,-0.14459759,9.80665114,0.00653042,0.00860656,0.01042949
24.66750000,0.01855428,0.01307550,9.85591421,0.02024094,-0.00971920,0.00781581
24.67000000,0.06515180,-0.04758970,9.79855926,0.00733395,-0.01221409,0.00806345
24.67250000,0.00736889,-0.08248322,9.86778876,-0.01350539,-0.00125842,0.01877009
24.67500000,0.02185899,-0.01576574,9.80996786,0.02374701,-0.02218830,0.02320008
24.67750000,0.06826498,-0.07409398,9.79743497,0.00931333,-0.02120516,0.00200339
24.68000000,0.01615947,0.07939237,9.83516163,0.01893024,-0.02302962,0.00247912
24.68250000,-0.02521733,0.04598384,9.78676424,-0.00592832,-0.00882364,0.00478514
24.68500000,0.03539286,-0.00562608,9.81016419,0.01896911,-0.00998252,0.00182208
24.68750000,-0.00963158,-0.09262028,9.79881078,-0.00118416,-0.02627964,0.00695137
24.69000000,0.02279011,-0.04333145,9.83497037,0.01272890,0.00748684,-0.00171296
24.69250000,-0.03958044,0.06686213,9.81611116,0.00211853,-0.02494421,0.00188796
24.69500000,-0.02700381,0.08336630,9.83020944,-0.00530385,-0.00172116,0.00671131
24.69750000,0.04283562,-0.04796565,9.78680668,0.00463064,-0.02043394,-0.00871221
24.70000000,0.06228053,-0.00692254,9.93355047,-0.00938883,-0.01178561,-0.00166996
24.70250000,0.04142223,0.01654200,9.84326254,0.00006924,-0.03105579,0.01278718
24.70500000,-0.04607054,0.03244924,9.79481394,-0.00780067,-0.00598253,-0.00167579
24.70750000,0.06426423,-0.04734202,9.78969200,-0.00040532,0.00164758,-0.02757722
24.71000000,-0.03512112,0.01558901,9.90867705,-0.01215242,-0.00903050,-0.00077037
24.71250000,0.02431083,0.01651621,9.77447819,0.01138966,-0.00062047,0.00649864
24.71500000,-0.05276869,0.02714996,9.76114061,-0.00030373,0.00419573,0.01436398
24.71750000,0.00453619,0.03032530,9.77816606,0.00818033,-0.00459214,-0.01562599
24.72000000,-0.04490332,-0.00331642,9.80381656,-0.00992877,-0.01471757,-0.00619371
24.72250000,0.07691967,0.03346281,9.80739428,0.00133636,-0.00683989,0.00439885
24.72500000,0.06724042,-0.06677765,9.76186187,0.00176967,-0.00281922,-0.00998072
24.72750000,0.04331086,0.02304813,9.81208172,-0.00113366,-0.00591376,0.00348662
24.73000000,0.06714656,0.03503878,9.83531083,0.00617165,-0.00258266,0.02664513
24.73250000,0.03181671,0.01393273,9.81417625,-0.01909119,-0.00690596,0.00938464
24.73500000,-0.07649953,-0.01287050,9.78916577,0.00243445,-0.01415137,0.00205080
24.73750000,0.01726650,0.02949939,9.87307092,0.00501365,-0.01441034,-0.00051818
24.74000000,0.01457412,0.07864592,9.79002111,0.00427882,-0.01611026,0.00632687
24.74250000,0.05829017,0.03674336,9.78158914,0.01218388,-0.00080973,0.00179958
24.74500000,0.03059578,0.00439250,9.78787571,-0.00681879,-0.01638007,-0.00503671
24.74750000,-0.06972746,-0.08317893,9.78441195,0.01047735,-0.00780459,0.00082410
24.75000000,-0.05449971,0.01421328,9.84982579,0.03221500,-0.01972950,-0.00372494
24.75250000,-0.05852610,-0.03189329,9.73122953,-0.00988238,-0.01061093,0.01320207
24.75500000,0.03920447,0.00348658,9.76695755,-0.00497891,-0.00988349,-0.01092986
24.75750000,0.02597983,-0.03276510,9.83186104,-0.00198362,-0.01167838,0.00884557
24.76000000,0.02927536,0.00505197,9.81917922,0.01511698,-0.02733413,0.01764629
24.76250000,-0.03861953,0.03978925,9.79360411,0.01432672,-0.01464943,-0.00925658
24.76500000,-0.00397184,0.00823821,9.80834535,0.01025901,-0.02318547,0.01567855
24.76750000,0.06108807,-0.02564471,9.81405126,0.00362293,0.00317984,-0.02061318
24.77000000,0.08386985,-0.00958816,9.81023807,0.02130959,-0.00859061,0.01935732
24.77250000,0.03809477,-0.08689849,9.88576840,0.01369230,-0.01582338,-0.00403327
24.77500000,0.02948502,-0.03934533,9.83293735,0.00139942,-0.01486849,0.01618353
24.77750000,-0.00015686,0.01519148,9.83000739,-0.00061209,-0.01609674,0.00272404
24.78000000,0.00377227,-0.04846595,9.77631303,0.01459136,-0.01756512,0.00380960
24.78250000,0.00570702,0.09663404,9.86557535,0.01716858,-0.02394583,0.00529528
24.78500000,0.00393149,-0.06434107,9.85711780,0.01070906,-0.00204832,0.00198634
24.78750000,-0.02737233,-0.07865298,9.79026045,0.01129271,0.00945263,-0.01708614
24.79000000,-0.05513038,0.00438202,9.85627942,0.00339012,-0.00994948,0.01797703
24.79250000,0.08971537,-0.00077806,9.84908469,0.01491663,-0.02598552,-0.00512976
24.79500000,-0.01936763,0.01519532,9.88246073,0.00072030,-0.02134377,0.01136015
24.79750000,0.04009861,0.11354929,9.76975400,0.01780940,-0.01059664,-0.00948575
24.80000000,0.02357095,0.06804709,9.79378886,0.00879564,0.00361682,-0.00413647
24.80250000,0.02833372,0.06627709,9.83656502,-0.00799465,0.00320258,0.00562515
24.80500000,0.04201134,-0.05059104,9.71958625,-0.00216597,0.00019397,0.00430835
24.80750000,-0.02001828,-0.14471393,9.80596120,0.01032038,-0.02273614,-0.00284281
24.81000000,0.04921082,-0.00745151,9.75599360,-0.00907240,0.00183531,0.00441033
24.81250000,0.01796888,0.00610487,9.78175839,0.00053385,0.00094570,0.00330890
24.81500000,-0.02372203,-0.01982951,9.70153155,0.01530365,-0.01250808,-0.01570074
24.81750000,-0.04303712,-0.00347647,9.85950754,0.01989075,-0.00313053,0.00563402
24.82000000,0.05991496,-0.06306593,9.81260178,0.01823717,-0.01292597,0.02888603
24.82250000,-0.00236922,-0.03235450,9.77780021,-0.00837197,-0.00264602,0.00528580
24.82500000,0.00646208,-0.04296060,9.86019486,-0.00957382,-0.01109782,-0.01800982
24.82750000,0.00778303,-0.03245484,9.79840547,0.01715208,-0.01344677,0.01497599
24.83000000,0.05087298,-0.02420548,9.79448142,0.00565410,0.00006370,0.00950440
24.83250000,0.01756770,0.08804145,9.75662620,0.01346078,-0.02452603,0.02738010
24.83500000,0.01404837,-0.04452046,9.82552495,0.00904693,-0.00217634,-0.00407944
24.83750000,0.00401353,0.03000324,9.76464820,-0.00567913,-0.01435630,-0.00498043
24.84000000,0.07719139,-0.03063021,9.87716500,0.00503963,-0.01080529,-0.01329825
24.84250000,-0.07151417,-0.03874113,9.76083538,0.01984541,-0.00631840,-0.00696867
24.84500000,-0.03208050,-0.01659499,9.93306211,0.01547586,-0.00323364,0.01566095
24.84750000,-0.01766082,-0.02828275,9.84462342,0.01596927,-0.00950595,-0.00082307
24.85000000,0.00270841,-0.10864247,9.79172025,0.01132141,-0.00444059,0.00050744
24.85250000,0.01593630,0.02492832,9.82390218,0.00754127,-0.02961913,0.00606002
24.85500000,0.00792615,0.03341969,9.83642552,0.00451269,-0.02291436,-0.00980096
24.85750000,-0.01644357,-0.10127586,9.81701757,0.00791407,0.00326702,-0.00770952
24.86000000,0.00277284,-0.03409985,9.82009545,-0.00225683,-0.02392190,0.00521270
24.86250000,0.02266897,0.00749575,9.80563875,-0.00718006,-0.00758873,0.01034038
24.86500000,-0.05901268,0.00864417,9.82297564,-0.00565493,-0.02248536,-0.00377360
24.86750000,0.07860136,0.04539746,9.85940546,0.00049118,-0.01760806,-0.01602890
24.87000000,0.07639905,0.00528193,9.81024881,0.00440440,-0.01656791,0.01238223
24.87250000,0.03911116,-0.07033992,9.81654941,0.01548130,0.00117495,-0.01145226
24.87500000,0.03400245,0.02427430,9.77591005,0.00175238,-0.00913638,0.00002832
24.87750000,0.05242589,0.00150519,9.82015810,0.00093869,-0.02120771,-0.00464895
24.88000000,-0.03534613,0.02284859,9.79883511,0.01538724,-0.01073948,-0.01319237
24.88250000,-0.06868990,-0.01466966,9.76396786,-0.00616530,-0.01534340,0.00312554
24.88500000,0.10397802,0.01553623,9.86477815,0.00384383,-0.00457656,0.01052605
24.88750000,0.08170345,-0.05841319,9.82950876,0.01063088,-0.00598226,0.00435044
24.89000000,0.03029873,0.07124816,9.74635690,0.00085666,-0.01056040,0.00117171
24.89250000,-0.01948353,-0.06084054,9.80222603,-0.00961935,-0.00111679,0.00418875
24.89500000,-0.03746969,0.04747462,9.86847943,-0.00468135,0.00624941,-0.00891753
24.89750000,0.00842156,-0.04250870,9.81549624,-0.00486062,-0.01492729,-0.00890852
24.90000000,-0.01607021,0.02791281,9.83916304,0.00837242,-0.00731563,0.00754411
24.90250000,0.04979248,-0.10641341,9.89793904,-0.00983711,-0.01159656,0.01224933
24.90500000,0.01331500,-0.03688754,9.75304364,0.01508770,-0.00492399,0.00270340
24.90750000,0.09451647,-0.00497471,9.89094730,0.01175139,-0.01947588,-0.00966693
24.91000000,0.01626497,0.04004010,9.83280455,-0.01058233,-0.00876337,0.00032726
24.91250000,0.07189621,-0.04508673,9.86626422,0.01405518,-0.02868059,0.00852446
24.91500000,0.00162055,-0.00419307,9.82621866,0.00800051,-0.03039535,0.00899058
24.91750000,0.07313611,0.00266533,9.78068880,0.00426294,-0.00349586,0.03189797
24.92000000,0.01710552,0.00744414,9.80542039,0.00467419,-0.02856316,0.01209097
24.92250000,-0.01627557,0.00820429,9.81651620,0.01552200,0.00237389,0.01404821
24.92500000,0.02171973,0.02836896,9.87309382,0.00996770,0.01356759,0.00776278
24.92750000,-0.07501354,-0.14131149,9.78344510,0.00866233,-0.01460044,0.00380180
24.93000000,-0.05313336,0.02716342,9.88704686,0.01497037,-0.00681583,0.01356753
24.93250000,0.04900118,0.00944477,9.77948958,0.00255297,-0.01352889,0.00130808
24.93500000,0.06058969,-0.01259509,9.86939083,0.00422079,-0.00955352,0.01609291
24.93750000,0.00784358,-0.00663585,9.75549476,0.01058837,-0.01669760,0.01180070
24.94000000,0.06878422,-0.11784281,9.73153583,0.02363135,-0.00549432,0.00392457
24.94250000,0.03102257,-0.07570281,9.86900824,-0.00680289,-0.00791781,-0.00942608
24.94500000,0.06077416,0.03971534,9.77312168,0.00168113,-0.01252282,-0.00257954
24.94750000,0.02205998,-0.02714429,9.78155100,0.01136285,0.00916087,-0.00098504
24.95000000,0.00736675,-0.05542175,9.69088345,-0.01634415,-0.01035438,-0.01128065
24.95250000,0.05697019,-0.04216176,9.86819859,0.01368051,-0.00507392,0.00594038
24.95500000,0.02390235,-0.11196441,9.80677749,0.00760285,-0.01405634,0.01837064
24.95750000,0.07612042,-0.04261235,9.82684134,0.00661592,-0.00702482,-0.00900189
24.96000000,-0.08655109,0.03325125,9.81939447,-0.01103561,-0.00270198,0.01554528
24.96250000,0.05985009,0.02683239,9.76170718,0.00653664,-0.00735735,-0.01301617
24.96500000,0.11963112,0.02330625,9.81864304,0.01055936,-0.00549606,-0.01193565
24.96750000,-0.00308318,0.02877312,9.85222920,0.02144078,-0.00704535,0.00935021
24.97000000,0.05201989,-0.02894487,9.79443562,-0.01619472,-0.02517384,0.00627393
24.97250000,-0.04644444,-0.00725079,9.78521007,0.00522792,-0.02342192,0.00815635
24.97500000,0.03897017,-0.03469398,9.83591475,0.00754280,-0.01495359,0.00506298
24.97750000,-0.05550655,0.02344505,9.85761600,-0.00855371,0.00492685,0.00697131
24.98000000,0.00745240,0.02385454,9.82756566,-0.00568266,0.00044608,-0.00009402
24.98250000,0.03571733,0.11394890,9.77851933,-0.00187853,-0.01078332,-0.01088471
24.98500000,0.04748136,-0.07342896,9.78435686,0.01804882,-0.01896257,0.01055650
24.98750000,0.07009530,-0.02695210,9.83327249,0.00219679,-0.00537662,-0.00173227
24.99000000,0.01383420,0.02366987,9.75750850,0.01079472,-0.00968650,0.00566220
24.99250000,0.00583949,-0.02656315,9.76029493,0.01342755,-0.01089642,0.00330170
24.99500000,0.01623656,-0.04082162,9.90454525,-0.00561026,0.00175213,0.00396645
24.99750000,-0.10609240,0.01513742,9.86219979,0.00685939,-0.01785637,-0.00199500
25.00000000,0.06963610,-0.01266963,9.79395532,-0.00690112,-0.01690302,0.01220020
25.00250000,0.00974061,-0.05486396,9.80823550,0.00198826,-0.00945692,-0.00571246
25.00500000,-0.03982666,0.03619757,9.85151988,-0.02273724,-0.01103328,0.01548623
25.00750000,-0.05739988,-0.01781672,9.82747268,-0.00269216,-0.00801785,0.00844603
25.01000000,0.02609352,-0.01324413,9.73806574,-0.00563225,-0.00805170,-0.00960726
25.01250000,-0.00840762,-0.07438784,9.83772324,0.01360288,-0.00149759,0.02115216
25.01500000,-0.02075967,-0.01062217,9.81341564,0.00417151,-0.01317691,0.00967992
25.01750000,0.02743968,-0.20558602,9.79953286,0.00648651,-0.00965534,-0.00032880
25.02000000,-0.02911073,-0.00481907,9.77546518,0.00033821,-0.02676459,-0.00827634
25.02250000,-0.05430405,-0.01916398,9.67214347,-0.00266977,0.00264706,-0.00789250
25.02500000,0.00904809,-0.01216342,9.90763344,0.00544708,-0.00336351,-0.00222736
25.02750000,0.00406224,0.03751515,9.78432018,0.00691499,-0.01723548,0.01591550
25.03000000,-0.05555677,0.05405984,9.90454270,0.00156768,-0.01711538,0.01275205
25.03250000,-0.04039761,-0.03226475,9.87046400,0.01312148,-0.00807165,0.02496106
25.03500000,-0.02159313,-0.04601033,9.89571062,0.00056315,0.01390177,0.01773065
25.03750000,-0.04626059,-0.03189052,9.80473370,-0.01303034,-0.00940949,-0.01167789
25.04000000,-0.03672888,0.06097254,9.87239372,0.00755834,-0.01548398,-0.00562086
25.04250000,-0.00802930,0.01694239,9.86568412,0.00130306,-0.02714408,0.01244840
25.04500000,-0.03803556,0.06198379,9.88244668,0.01315093,-0.01637503,-0.00976122
25.04750000,-0.00374360,-0.07281830,9.90634288,-0.00262112,-0.00146136,0.00876774
25.05000000,0.09161611,-0.00604386,9.96607411,0.00530421,-0.00543013,0.00674882
25.05250000,0.01872090,-0.06853084,9.79587022,0.01108451,-0.00929202,0.00951626
25.05500000,0.00600255,-0.02077238,9.73250530,0.00052720,0.00448677,0.01407353
25.05750000,0.07157863,-0.02261371,9.90029311,-0.00189961,0.00390182,0.00339881
25.06000000,0.03851913,-0.03616738,9.78663624,0.01218981,-0.02237933,0.02816888
25.06250000,0.02684396,0.00540274,9.72256346,0.02328673,-0.00475137,-0.00733641
25.06500000,0.01620521,-0.00804164,9.89848654,-0.01022370,-0.00037731,0.01776011
25.06750000,-0.00293442,0.06869212,9.80746368,-0.00573929,-0.01447813,0.01782727
25.07000000,0.12632821,-0.04273181,9.74982013,0.01322666,-0.01192160,0.00541954
25.07250000,0.04579505,0.04759162,9.70550943,-0.01059795,-0.01845050,0.00066137
25.07500000,-0.04465853,-0.03107012,9.77389285,0.00413502,-0.01520955,0.00811975
25.07750000,0.05738916,0.07124426,9.83565485,0.01135695,-0.00767797,0.01462662
25.08000000,0.12077856,-0.03076246,9.76910310,-0.00335035,-0.01385207,0.01752044
25.08250000,0.00577735,0.02595935,9.67921548,-0.01252390,-0.00355995,0.00105335
25.08500000,0.07214778,0.10826195,9.73915956,0.02256427,-0.02149581,0.00736008
25.08750000,0.02916443,0.00457111,9.90268693,0.00445998,-0.03386458,0.00006603
25.09000000,0.00122311,-0.07190161,9.73844874,0.00500804,-0.02999559,0.00903389
25.09250000,-0.09224556,-0.01216357,9.91998256,0.01747683,0.00709233,-0.00309297
25.09500000,0.03067321,0.05264260,9.80275947,0.01651411,-0.01713892,-0.00520179
25.09750000,0.01325038,0.05018550,9.84121693,0.01269008,-0.01381259,0.01785289
25.10000000,-0.01626891,0.00711896,9.80438333,0.02007043,-0.00000531,0.00542827
25.10250000,-0.03797520,0.01400467,9.77719056,-0.00964285,0.00658527,-0.00614828
25.10500000,0.00870272,0.01027357,9.70799526,-0.00080645,0.00256631,-0.01362002
25.10750000,-0.05460715,0.02068907,9.78715596,0.00800682,-0.01325326,-0.00057886
25.11000000,-0.01212318,-0.04295112,9.82848733,0.00176252,-0.00997057,-0.00539628
25.11250000,-0.01667796,-0.09584372,9.93252919,0.00133545,0.02071752,-0.00068491
25.11500000,-0.07240496,0.02551717,9.90339774,0.00756980,-0.01895258,0.00443886
25.11750000,0.06658834,-0.03263897,9.76595632,0.01451703,0.00530924,0.01286439
25.12000000,-0.10537330,0.01484304,9.87428616,-0.00507155,0.00306803,0.00216557
25.12250000,0.10744902,-0.00421340,9.84640245,0.00394058,-0.01240077,-0.01237052
25.12500000,-0.02036961,0.03494762,9.87873485,0.00951546,-0.00515784,-0.00136465
25.12750000,0.02906348,-0.04924213,9.85307126,-0.00004725,0.01889087,0.00653329
25.13000000,0.05499874,0.00516335,9.84170659,0.00744548,-0.00932722,0.02196733
25.13250000,0.02978542,-0.03732656,9.83338859,0.00193479,-0.01017061,0.01095429
25.13500000,0.00879361,-0.09109694,9.85576935,-0.00580116,-0.01000886,0.01141966
25.13750000,-0.02764502,0.02826113,9.81562380,0.00652785,-0.00288895,0.01579966
25.14000000,-0.00959042,-0.07435338,9.71877498,0.00433034,-0.01131907,-0.00222727
25.14250000,-0.09750036,-0.04074263,9.84774252,0.00461752,-0.02319478,0.01700478
25.14500000,0.07892652,-0.09184180,9.80114755,0.00797319,0.00132756,0.00924631
25.14750000,-0.00453069,0.00381866,9.82015563,0.01214843,-0.01394722,-0.00660380
25.15000000,0.05608915,0.04755646,9.70150010,-0.00074271,-0.00401914,-0.00510232
25.15250000,-0.04605617,-0.08932307,9.82842565,-0.00804588,0.01696164,-0.00318896
25.15500000,0.00709959,0.07776524,9.83466905,-0.01056335,-0.01703458,-0.00035989
25.15750000,0.06995969,-0.06538986,9.84350753,0.00353755,-0.01103633,0.00552543
25.16000000,0.07441573,-0.04169682,9.83167257,0.01982852,-0.02536514,0.01824165
25.16250000,0.05670924,-0.09317898,9.92148066,0.00013768,-0.02051656,0.00851769
25.16500000,-0.00167500,-0.05303233,9.87449510,0.00171691,-0.00519572,0.01120891
25.16750000,0.01986252,-0.00863355,9.87232730,0.01565615,-0.00998608,-0.00512791
25.17000000,0.04311560,0.00016082,9.81109977,0.01478400,-0.01689646,0.00589406
25.17250000,-0.04346352,0.00833802,9.87885855,-0.00687666,-0.02361791,0.00330949
25.17500000,0.09191625,0.03224547,9.79177814,-0.00627155,-0.00102875,-0.00073814
25.17750000,0.04812783,-0.04874432,9.77400254,-0.00147442,0.00589058,0.00875880
25.18000000,-0.03290197,0.02764507,9.87408305,0.01416328,-0.00342010,0.01133037
25.18250000,0.01330988,-0.17908113,9.86985737,0.01414993,-0.00959578,0.00717705
25.18500000,-0.06075854,-0.14605611,9.85204407,-0.00367828,-0.02475595,0.00031121
25.18750000,-0.01941820,-0.01144606,9.83902700,-0.00935311,-0.02293920,-0.00717703
25.19000000,0.03376870,-0.03832930,9.89853971,0.00369944,-0.00340704,-0.01409949
25.19250000,-0.02665801,-0.05363402,9.86915776,0.00675753,-0.02079435,0.02214005
25.19500000,-0.00167506,0.01886376,9.83741082,0.00572134,-0.00823684,0.01168180
25.19750000,-0.00156650,-0.05894079,9.82091819,0.00023700,-0.03183585,-0.00360983
25.20000000,0.04831160,-0.02419177,9.90791796,0.00882948,-0.00742751,-0.00070617
25.20250000,0.07942834,-0.06456421,9.83212263,0.01219137,-0.00473881,-0.00479458
25.20500000,0.03307970,-0.02460540,9.76425475,0.00335197,-0.03465255,0.00277330
25.20750000,0.05725420,0.04514913,9.80780840,0.00558765,0.00290894,-0.00213319
25.21000000,0.06557503,-0.12594806,9.84367683,-0.00048134,-0.01919579,0.00328516
25.21250000,-0.00639634,-0.03529081,9.82566466,0.00997292,-0.00518030,0.00597018
25.21500000,-0.09784834,-0.04928847,9.92749283,0.02052982,-0.00066485,-0.00049028
25.21750000,-0.06301907,0.01299150,9.78660570,0.00351129,0.00859547,-0.00051469
25.22000000,0.00070480,-0.11608153,9.76478749,0.00927092,0.01621666,0.01142310
25.22250000,-0.06206236,-0.10148310,9.83369910,0.00505030,-0.00623550,-0.00058444
25.22500000,0.05582822,-0.03751486,9.77974471,0.00809339,-0.01912353,0.00355772
25.22750000,0.00388779,-0.04581298,9.86989253,0.00462913,-0.00668628,0.00209904
25.23000000,0.01764303,-0.01001999,9.74608113,-0.00071648,-0.01047885,0.00382156
25.23250000,-0.09561210,0.05670433,9.81153409,0.01042997,0.00024734,-0.01701126
25.23500000,0.05359999,-0.02439666,9.79299267,-0.00802794,0.00299873,0.00496720
25.23750000,0.00147068,-0.06664167,9.80368955,0.00910922,-0.00434542,0.00764008
25.24000000,0.10802824,-0.00023829,9.88154958,-0.00062284,0.00342485,-0.00287112
25.24250000,0.00425364,-0.09016988,9.80735795,0.00147148,-0.00023553,-0.00026830
25.24500000,0.02735172,-0.01420444,9.81526236,0.01093459,-0.02202914,0.00629843
25.24750000,-0.04423725,0.10603165,9.86760770,0.01135665,0.01083836,-0.00287121
25.25000000,0.07672017,0.09013055,9.86008184,0.00511550,-0.01497049,0.00985844
25.25250000,0.06385998,0.06117293,9.79906431,-0.00673584,-0.01104250,0.01182969
25.25500000,0.00108244,0.01646967,9.85802319,-0.00993155,-0.00368666,-0.01412735
25.25750000,0.00660252,0.07158220,9.80777639,0.02642345,-0.00951608,-0.00206770
25.26000000,-0.03531907,0.01732383,9.82445871,0.00174033,-0.00202971,0.00527659
25.26250000,-0.04306039,-0.07208592,9.79239994,-0.01744266,-0.01785211,0.01498729
25.26500000,0.04290066,0.03032044,9.78691131,0.00267986,-0.00585112,0.00146194
25.26750000,0.00225012,-0.07087259,9.87185707,0.01473015,-0.00136423,-0.00704329
25.27000000,-0.00655271,-0.08504631,9.81679403,0.00228132,0.00593642,-0.00939842
25.27250000,0.02935423,-0.03836034,9.78642511,0.01138570,-0.03174397,0.00821830
25.27500000,0.01314683,-0.01132059,9.76207478,0.01248549,-0.01316900,-0.00453846
25.27750000,0.06754831,0.04293645,9.82010521,0.00498863,-0.00956790,-0.00093491
25.28000000,-0.00432576,0.02932388,9.74452246,0.00794643,-0.01558443,-0.00036008
25.28250000,-0.03927722,0.01055593,9.85481755,-0.01110346,-0.01672830,-0.01127166
25.28500000,0.05584715,-0.03666649,9.85126239,-0.00055900,-0.02125838,0.00397336
25.28750000,0.07695954,0.11709541,9.75843690,0.00165095,-0.00563137,0.01377812
25.29000000,0.02078834,-0.02478639,9.84312217,0.00015291,0.02065863,0.00200790
25.29250000,0.01420762,0.10020788,9.76951239,-0.00954885,-0.01690571,0.01837249
25.29500000,-0.02476729,-0.01182014,9.87350259,0.00124538,-0.00128791,-0.01279903
25.29750000,-0.03173099,0.04460693,9.82574949,0.01164390,0.00300757,0.02202081
25.30000000,0.04050981,-0.02729852,9.88059914,0.01358087,0.00810392,0.01782346
25.30250000,0.06474393,-0.06777039,9.78929716,0.02044211,0.00127617,0.01487769
25.30500000,0.07413909,0.00573804,9.81630396,0.00399656,0.00172946,-0.00122465
25.30750000,-0.00886246,-0.05819340,9.78004983,-0.00157752,-0.01471096,-0.00660616
25.31000000,-0.01836473,0.04021174,9.86793383,0.00744886,-0.00979849,0.00700849
25.31250000,0.09979399,-0.03553107,9.85457488,0.02004737,-0.00357235,-0.01096139
25.31500000,-0.08667136,-0.03223835,9.81180863,0.00443761,-0.01833387,-0.00049462
25.31750000,0.00855254,-0.04630381,9.76830973,0.00162951,-0.01136079,-0.00874409
25.32000000,0.05898122,0.00505715,9.79646700,-0.01869105,-0.01642627,0.00690125
25.32250000,0.01566565,0.03030618,9.79463297,-0.00410476,-0.01640445,-0.01597112
