t_IMU,f_X,f_Y,f_Z,w_X,w_Y,w_Z
58.32250000,0.01072128,-0.03118098,-inf,-0.00233975,-0.00485926,0.00193859
58.32500000,0.02194590,-0.03665266,-inf,0.00178444,0.01205169,-0.00876961
58.32750000,-0.00888206,0.08765542,-inf,0.01819209,-0.01078896,0.00599525
58.33000000,0.01397030,0.00974536,-inf,-0.00077728,0.00589722,-0.00127111
58.33250000,0.01862708,0.04861855,-inf,0.00497072,0.00645414,-0.01144337
58.33500000,0.06847553,-0.02721773,-inf,-0.00458138,0.00511933,-0.00309279
58.33750000,-0.01074831,-0.01769390,-inf,-0.00417765,0.00115299,-0.00446412
58.34000000,-0.01059446,0.01881546,-inf,0.00783479,-0.01656592,0.01665109
58.34250000,-0.06647471,-0.04072671,-inf,-0.01156162,0.00032689,0.00319074
58.34500000,-0.08583244,-0.06247425,-inf,-0.00409100,-0.01058225,0.01159467
58.34750000,-0.04880424,-0.02181481,-inf,0.00342867,0.01395380,0.01043005
58.35000000,-0.06554955,0.01017552,-inf,0.02899208,0.00619736,0.00046687
58.35250000,-0.03709076,-0.04292985,-inf,-0.00417710,0.01111844,-0.00368518
58.35500000,-0.01573974,-0.07018231,-inf,0.01509145,0.02194259,-0.01907292
58.35750000,-0.01725469,0.03317789,-inf,0.00426355,-0.00112847,-0.00456982
58.36000000,0.06336614,-0.00115099,-inf,0.00890344,-0.00000673,-0.00656906
58.36250000,-0.01589058,0.07109643,-inf,0.01627927,0.00645840,0.01756608
58.36500000,0.01359782,-0.08788997,-inf,0.00941145,-0.01602836,-0.00098407
58.36750000,0.09362146,-0.08692506,-inf,0.01318229,0.00491915,0.00968320
58.37000000,0.00103582,-0.01314640,-inf,0.01218425,0.00209205,-0.01116660
58.37250000,0.00452317,-0.01722010,-inf,-0.00618888,0.01146560,0.00334387
58.37500000,0.03388149,0.01054370,-inf,-0.00218829,-0.00440142,-0.01125155
58.37750000,0.08639830,-0.02250702,-inf,-0.00596440,-0.00811308,0.00022508
58.38000000,-0.07466648,0.00606211,-inf,-0.00917389,0.00706001,0.01107392
58.38250000,0.03755735,-0.04892263,-inf,-0.01270390,0.00971623,-0.01136515
58.38500000,0.00310751,-0.08072905,-inf,-0.00534195,0.00078201,-0.00429791
58.38750000,-0.05601813,0.01015936,-inf,-0.00492841,-0.01511834,-0.02218530
58.39000000,0.06119983,-0.02520004,-inf,-0.01575399,0.00820651,0.00333014
58.39250000,0.01330193,0.04468316,-inf,0.00188960,0.01063149,-0.00661382
58.39500000,-0.05454718,0.01754253,-inf,0.00472313,0.00690284,0.02904766
58.39750000,-0.04701378,-0.00148371,-inf,-0.01538211,0.01591308,-0.00005618
58.40000000,0.02331721,-0.05564921,-inf,-0.01109907,0.00032285,-0.00467994
58.40250000,0.01143393,-0.07091249,-inf,0.00101351,-0.00429343,0.00374138
58.40500000,-0.01014392,-0.00378035,-inf,0.01933755,-0.00141549,0.00454598
58.40750000,0.03182706,0.02499653,-inf,0.01547899,0.01432403,0.01453461
58.41000000,-0.09018770,-0.00193716,-inf,-0.01399317,-0.00507775,0.00162974
58.41250000,-0.05052298,0.03525572,-inf,0.00932855,0.01664263,-0.00227287
58.41500000,0.00813562,0.07009400,-inf,0.00303405,0.01441824,-0.00010233
58.41750000,0.04605707,-0.10232282,-inf,-0.02374635,-0.00422894,0.00083935
58.42000000,0.01370325,-0.03296835,-inf,0.00191616,-0.00466144,0.01989757
58.42250000,-0.02954686,0.03513381,-inf,0.01245754,0.01446516,-0.00263040
58.42500000,0.03390180,0.03005680,-inf,-0.02418239,0.01316496,0.00391892
58.42750000,-0.07644719,0.04045520,-inf,-0.01267754,-0.01720194,-0.00141052
58.43000000,-0.10265601,-0.08454299,-inf,0.02259434,-0.00265667,0.00134332
58.43250000,0.05335843,-0.06840563,-inf,0.00192628,-0.00582346,0.00818113
58.43500000,0.06688086,0.01451678,-inf,-0.00263122,-0.01076344,0.00557240
58.43750000,0.03213512,0.00328770,-inf,-0.00421986,0.00803067,0.01773405
58.44000000,0.00272627,-0.00817121,-inf,-0.01486254,-0.01580768,0.00468251
58.44250000,-0.00471719,-0.00679787,-inf,-0.00891578,-0.00593201,0.00443410
58.44500000,-0.02960411,0.05401237,-inf,0.00196009,-0.00725779,0.00274462
58.44750000,-0.04703035,0.05842821,-inf,0.00158616,-0.01163210,-0.00263300
58.45000000,-0.01651982,0.02873133,-inf,0.00156682,0.00367881,0.00627157
58.45250000,0.04154565,-0.02801764,-inf,0.00690057,-0.00601876,-0.00334926
58.45500000,0.01070612,-0.01225415,-inf,0.01820741,0.01018337,-0.00877889
58.45750000,0.02442647,-0.00497076,-inf,-0.00681253,0.00902310,-0.00472995
58.46000000,-0.08354602,-0.02032273,-inf,0.01801674,0.01217621,0.00913710
58.46250000,-0.04597429,-0.01067785,-inf,0.00958212,-0.01685494,0.00417135
58.46500000,-0.00182672,-0.02349531,-inf,-0.00656134,-0.00105016,-0.00030946
58.46750000,0.01848829,-0.05223172,-inf,0.00542917,0.00895768,0.01059820
58.47000000,-0.06416871,0.01746203,-inf,0.00909388,-0.00048085,-0.01118437
58.47250000,-0.00246981,0.06149980,-inf,0.01856487,0.00408543,0.00117886
58.47500000,-0.00265522,0.00937449,-inf,0.00760994,0.00875728,-0.00537543
58.47750000,0.04572151,0.07439389,-inf,-0.00281806,-0.01530939,-0.00593544
58.48000000,-0.04536540,-0.01246748,-inf,-0.00128189,0.01107699,0.01767968
58.48250000,0.05474397,0.05303808,-inf,0.00941787,-0.01480925,-0.00262351
58.48500000,-0.06765911,0.00795103,-inf,0.00026882,0.00006979,0.00641916
58.48750000,-0.00814883,0.01142702,-inf,0.00389998,0.00458080,-0.00915289
58.49000000,-0.00830488,0.08692093,-inf,0.00163545,-0.00200692,0.00054846
58.49250000,0.01032498,0.04269725,-inf,0.00265040,-0.00064001,-0.00090068
58.49500000,0.05685454,0.08555003,-inf,-0.00041307,-0.00023227,0.00391243
58.49750000,0.00622783,0.04188663,-inf,0.00938283,-0.01212916,-0.01204857
58.50000000,-0.01146455,-0.06290485,-inf,-0.00613405,-0.01708214,0.01162089
58.50250000,0.01246291,0.05467726,-inf,-0.00310914,0.01771812,-0.00908062
58.50500000,-0.00408655,0.04191393,-inf,0.00356084,0.00722167,-0.01528566
58.50750000,0.05592146,-0.01145733,-inf,0.00923469,-0.01309803,-0.00367941
58.51000000,0.00415092,-0.02124222,-inf,0.00683131,0.00187253,-0.00239940
58.51250000,0.04794012,-0.02049053,-inf,-0.00044878,-0.00162429,0.01460577
58.51500000,0.02911478,-0.06238555,-inf,0.01562262,-0.00060686,-0.00617483
58.51750000,-0.00849388,-0.03856391,-inf,0.01138305,-0.00634260,0.01062292
58.52000000,-0.01439390,-0.03646137,-inf,0.00398030,0.00716977,-0.00422386
58.52250000,-0.04306904,-0.01482463,-inf,-0.00556714,-0.00094719,-0.00194984
58.52500000,-0.00869374,-0.02609645,-inf,0.00488385,0.00011375,-0.00211150
58.52750000,0.01626149,0.06094331,-inf,0.00314232,-0.01010488,-0.00544711
58.53000000,0.03949172,-0.00576593,-inf,-0.00014926,0.01175806,-0.00655248
58.53250000,-0.06427594,-0.11894850,-inf,0.00316030,0.01424871,-0.00015107
58.53500000,-0.08037449,0.05329891,-inf,-0.00024549,0.00553516,0.00076774
58.53750000,0.00668052,-0.04065497,-inf,-0.00758013,0.00427451,0.01792756
58.54000000,0.03647715,-0.00725660,-inf,-0.00534970,-0.02200794,-0.00004677
58.54250000,0.03520757,0.02387358,-inf,0.00583627,0.01012784,-0.00983485
58.54500000,-0.05588699,0.03468341,-inf,0.00210505,0.00003798,-0.00021053
58.54750000,-0.00976835,0.01396524,-inf,-0.00498368,-0.00151201,-0.01751813
58.55000000,-0.03612524,-0.10472259,-inf,-0.00494971,-0.00937015,0.01176824
58.55250000,-0.04270281,0.01818309,-inf,-0.01719600,0.00647094,0.01161934
58.55500000,0.02541952,-0.14630722,-inf,0.01863212,-0.00437075,0.00353107
58.55750000,0.00585216,-0.08137709,-inf,-0.00268228,0.01430907,-0.00465520
58.56000000,-0.00908326,0.01568054,-inf,-0.01115912,0.00310842,-0.00469444
58.56250000,0.05028719,0.06315482,-inf,0.00722363,0.00279037,0.00635251
58.56500000,0.08531723,0.00333494,-inf,-0.00546394,-0.00156693,-0.01459882
58.56750000,-0.02819735,0.12734218,-inf,0.02574682,-0.01502835,0.01215074
58.57000000,-0.08822087,-0.00703406,-inf,-0.00373841,-0.00523550,-0.00424541
58.57250000,0.02570509,0.00744211,-inf,-0.00402251,-0.00908753,0.00427231
58.57500000,0.09999868,0.02774768,-inf,0.00174087,-0.00241665,0.01145815
58.57750000,0.07082168,-0.09135128,-inf,0.00724193,0.00246390,0.00125935
58.58000000,-0.06005034,-0.01498019,-inf,-0.00739099,-0.01496936,-0.00470615
58.58250000,0.02064559,-0.01562068,-inf,0.00111164,0.00878756,0.01152461
58.58500000,0.03496077,0.00254448,-inf,0.00216212,0.00705134,-0.00069398
58.58750000,-0.00704695,-0.01939323,-inf,0.00439352,-0.00135909,-0.00454352
58.59000000,0.06014340,0.08189184,-inf,-0.00933371,0.00049079,-0.01452877
58.59250000,0.03476361,-0.11715847,-inf,-0.02258769,-0.00999639,-0.00127842
58.59500000,-0.01355526,0.01817840,-inf,0.00321074,-0.00424723,-0.00770692
58.59750000,0.05172028,0.04901324,-inf,0.01345495,0.00855122,-0.00716387
58.60000000,-0.01365184,0.00401583,-inf,-0.00384531,-0.00202645,-0.00122434
58.60250000,0.01480341,-0.06766800,-inf,0.00214811,-0.01775159,0.02784480
58.60500000,-0.06336110,-0.10828109,-inf,0.02172508,-0.00975076,0.00436850
58.60750000,-0.00889985,0.03681331,-inf,-0.01074888,-0.01677467,0.01621549
58.61000000,0.04297448,0.01334405,-inf,-0.01227608,0.01208286,-0.00919137
58.61250000,0.00434525,0.06636160,-inf,-0.00891120,0.01185229,0.00128782
58.61500000,0.04982520,0.00385666,-inf,-0.02229345,0.00574935,-0.00273003
58.61750000,-0.14139250,0.01268724,-inf,0.00312261,-0.00700364,-0.01161521
58.62000000,-0.04068435,-0.00923283,-inf,0.00620583,0.00507072,-0.00600606
58.62250000,-0.00501859,-0.04941829,-inf,-0.00354518,-0.00131717,0.00188346
58.62500000,-0.00704709,-0.04494172,-inf,-0.00664283,-0.00258722,-0.00963459
58.62750000,0.01388249,0.01862450,-inf,0.01012908,0.01079231,0.00160021
58.63000000,0.02271965,-0.09453517,-inf,0.00534746,0.00947427,0.00527955
58.63250000,0.05892709,-0.02632683,-inf,-0.01336640,0.00747547,0.00735057
58.63500000,-0.01094814,-0.04762370,-inf,0.00990423,0.00596585,0.01946115
58.63750000,-0.10856966,0.01304689,-inf,0.00408324,0.00955316,0.02553120
58.64000000,-0.04396868,-0.04087890,-inf,-0.00205093,0.00418185,-0.00296373
58.64250000,0.02592542,-0.00777786,-inf,0.00706971,-0.00158047,0.00152891
58.64500000,0.04229959,0.05481888,-inf,0.00642610,0.00320329,0.00325515
58.64750000,-0.07345552,-0.01955703,-inf,0.00547664,-0.01484866,-0.01200430
58.65000000,-0.05690233,-0.02668900,-inf,-0.01403604,-0.02524725,0.01029474
58.65250000,-0.02594233,0.11379206,-inf,0.01165762,0.00709752,-0.00038076
58.65500000,0.02363041,0.01583796,-inf,0.01536804,0.01800606,-0.00142972
58.65750000,-0.04414811,0.01382024,-inf,0.01111884,-0.00404745,0.00353172
58.66000000,-0.03093324,-0.05155722,-inf,0.00884134,-0.00395684,-0.00259403
58.66250000,-0.01369067,-0.00438142,-inf,-0.00149682,0.00465528,-0.00722960
58.66500000,-0.02296297,0.00461387,-inf,0.00837575,-0.00231270,0.00233649
58.66750000,0.00835075,0.01949874,-inf,0.00033534,0.01063136,0.00031187
58.67000000,0.04561663,0.04286514,-inf,0.00572132,0.01394690,0.00564052
58.67250000,-0.03196494,-0.04569113,-inf,-0.00333745,0.00725123,0.00716253
58.67500000,-0.07042450,-0.02165020,-inf,0.00644595,0.01861604,-0.01300027
58.67750000,-0.04280162,0.01725853,-inf,0.00002468,-0.00613174,-0.00102879
58.68000000,-0.04028259,0.05292094,-inf,-0.00200272,0.01549520,-0.00679617
58.68250000,0.00902053,-0.04147805,-inf,-0.00937022,-0.00037357,0.00759223
58.68500000,-0.03048196,0.04982789,-inf,0.00754398,-0.00180007,0.00149422
58.68750000,0.07586105,0.06070832,-inf,-0.00627974,0.00063100,0.00331619
58.69000000,-0.05120089,0.04740458,-inf,-0.00325226,0.00948093,-0.00022194
58.69250000,0.01288101,-0.04394595,-inf,-0.00005024,0.00336434,-0.01870461
58.69500000,-0.00667170,0.07770126,-inf,0.00404687,0.00736144,0.00582651
58.69750000,0.09225280,0.02096789,-inf,-0.00424108,0.00805633,-0.01142359
58.70000000,-0.00275044,0.03704887,-inf,0.00570351,0.01014072,-0.00860179
58.70250000,0.03318997,0.06482965,-inf,-0.02421165,0.00671742,0.00964727
58.70500000,-0.02384650,-0.06430168,-inf,-0.00026655,0.00476678,0.01135331
58.70750000,-0.03194031,-0.00378369,-inf,0.00117242,-0.00881525,-0.00250133
58.71000000,-0.00552860,-0.00243693,-inf,0.00434485,0.00171604,0.01424587
58.71250000,0.02572829,-0.01761342,-inf,-0.00569427,0.00476516,-0.00039329
58.71500000,-0.06674511,-0.03773431,-inf,-0.00758903,-0.00409216,-0.00307581
58.71750000,-0.03347161,-0.07083692,-inf,-0.01826539,0.00216216,0.00971788
58.72000000,0.00531087,-0.02877078,-inf,0.00253515,-0.00164933,0.00630106
58.72250000,-0.10802829,-0.06222477,-inf,-0.00240504,0.00471502,-0.01293774
58.72500000,0.06503344,0.03095090,-inf,0.00107745,0.00426183,0.01568784
58.72750000,-0.00475035,0.01113687,-inf,0.00848690,0.00634938,0.02526060
58.73000000,-0.05469446,-0.04434884,-inf,-0.01711489,-0.00337815,-0.00760792
58.73250000,0.04913755,0.08682171,-inf,-0.01029772,0.00935713,0.00255532
58.73500000,-0.01512829,0.04535961,-inf,-0.00495192,0.01023661,-0.01264489
58.73750000,0.00357670,0.03938960,-inf,0.00282810,0.00839280,0.01221923
58.74000000,0.02938597,0.07122136,-inf,-0.00004970,0.00166689,0.01131075
58.74250000,0.10350223,-0.02087871,-inf,-0.01399981,0.00941759,-0.00063260
58.74500000,0.00391953,-0.04028814,-inf,0.00210074,0.00539579,-0.00213680
58.74750000,0.06768391,-0.09488103,-inf,0.00044714,-0.00976175,0.01167065
58.75000000,0.00090516,-0.03752984,-inf,0.01114022,0.01032167,0.01413354
58.75250000,0.01414562,-0.06632416,-inf,-0.01686453,0.00881251,0.00188228
58.75500000,0.04045141,-0.00510842,-inf,0.01488848,0.00422461,0.00149513
58.75750000,-0.06290900,-0.09278374,-inf,-0.01384291,-0.01136121,-0.00862498
58.76000000,0.00759764,0.01984784,-inf,0.01099286,0.00241554,-0.00395829
58.76250000,-0.08275667,0.01980684,-inf,-0.00601220,-0.01296438,0.01290240
58.76500000,0.05148163,0.11689718,-inf,0.01143518,-0.00493227,-0.00207253
58.76750000,0.01892215,-0.03125432,-inf,0.01215371,0.01668542,0.01146871
58.77000000,0.01158606,-0.06574465,-inf,-0.01323527,-0.01050848,0.00529033
58.77250000,-0.03257686,0.02799291,-inf,-0.00304452,0.00450866,-0.01060232
58.77500000,0.04321605,-0.02589919,-inf,0.00935454,0.00574792,-0.00682907
58.77750000,-0.04232062,-0.05916507,-inf,-0.00338373,0.01350885,-0.01358709
58.78000000,0.03272289,0.03090555,-inf,0.00743244,0.00288645,0.00420064
58.78250000,-0.07339881,-0.04936586,-inf,0.02580419,-0.00703506,-0.01625962
58.78500000,0.02747490,0.02191239,-inf,-0.00802311,-0.01131210,-0.02386891
58.78750000,0.03118377,-0.00431595,-inf,0.00425822,0.00982967,-0.00906840
58.79000000,0.00809541,-0.04201718,-inf,0.01314236,-0.00658608,-0.02331406
58.79250000,-0.01268740,0.03069589,-inf,0.01431381,-0.01087484,0.00420500
58.79500000,0.11181845,-0.05554195,-inf,0.00013099,-0.00689462,0.00121306
58.79750000,0.03465923,-0.01493470,-inf,0.01243546,0.00636250,-0.00213106
58.80000000,0.00805967,0.12986392,-inf,0.00041499,0.00561110,0.00364544
58.80250000,0.03121962,0.00569746,-inf,0.00110400,0.00214666,0.00424905
58.80500000,0.02290984,-0.08607490,-inf,0.00233373,0.02144550,0.00773554
58.80750000,-0.11989703,0.02932195,-inf,0.00990272,-0.01325214,-0.02085434
58.81000000,0.04606079,-0.07186459,-inf,0.00137991,0.00399765,0.01232333
58.81250000,-0.08766900,0.08183490,-inf,-0.00314755,0.00856642,0.00482921
58.81500000,-0.02435470,-0.03341648,-inf,-0.00300365,0.00364465,0.00421306
58.81750000,-0.06180224,0.03854683,-inf,0.01214920,-0.00462475,-0.00455923
58.82000000,0.01711450,-0.02792077,-inf,0.02609088,-0.01442688,-0.00984497
58.82250000,-0.06718030,0.00631400,-inf,0.00498854,-0.02229901,0.00143276
58.82500000,0.00294536,0.02311433,-inf,-0.00813315,-0.01940745,-0.00065871
58.82750000,0.02027839,-0.04436782,-inf,0.00363919,0.01258419,-0.00620768
58.83000000,0.00184804,-0.03163094,-inf,-0.00394252,-0.00877144,0.02237903
58.83250000,-0.05168712,0.03389646,-inf,-0.00003069,-0.00385821,-0.01159492
58.83500000,0.00863435,0.07562368,-inf,0.00313798,-0.00010746,0.01149639
58.83750000,0.14631227,0.01777910,-inf,0.00277202,-0.00043782,0.01381433
58.84000000,-0.10280077,-0.02728546,-inf,-0.00547383,0.02032145,-0.01616855
58.84250000,0.03697059,-0.04501627,-inf,-0.01603426,-0.02668872,0.00166268
58.84500000,-0.00536553,0.06788541,-inf,0.00435722,-0.01330904,-0.00495058
58.84750000,-0.03033151,0.06554370,-inf,-0.00635923,-0.03034099,-0.00380439
58.85000000,0.02411159,-0.01570186,-inf,-0.00799455,-0.00025169,0.00764114
58.85250000,0.07758549,-0.05351828,-inf,0.00227938,0.00522549,-0.00925484
58.85500000,0.01251825,0.01765275,-inf,-0.00896339,0.01262443,-0.01156959
58.85750000,0.03650307,0.04769018,-inf,0.00316148,0.00110312,-0.02066405
58.86000000,-0.06564312,0.05181753,-inf,0.01030576,0.00015660,-0.00006446
58.86250000,0.00523694,-0.10667106,-inf,0.00979004,-0.01072136,-0.00110377
58.86500000,0.01441056,0.04629828,-inf,-0.01480859,0.02733303,0.00257153
58.86750000,-0.03211105,-0.00212772,-inf,-0.00883177,-0.00767785,-0.00871249
58.87000000,0.02115556,-0.00929585,-inf,0.00525461,-0.00893348,0.01898141
58.87250000,0.10271701,-0.04451454,-inf,0.00425147,-0.01189375,0.01437599
58.87500000,-0.07055194,-0.02791590,-inf,-0.01002565,0.00039242,0.00245108
58.87750000,0.02068092,-0.01202905,-inf,-0.01161180,-0.01087583,0.00473481
58.88000000,-0.02396222,0.04396260,-inf,-0.00112003,-0.00952743,0.01003829
58.88250000,0.02774857,-0.18702796,-inf,-0.00676756,-0.00836931,0.00899925
58.88500000,-0.00715495,0.01813346,-inf,-0.00583102,0.00281442,0.01241945
58.88750000,-0.01492276,-0.00521858,-inf,-0.00789070,0.01371335,0.00097040
58.89000000,0.00986339,0.01492205,-inf,0.00547485,-0.00416574,0.02148734
58.89250000,-0.00868502,0.00266104,-inf,0.00544147,-0.00113573,0.01486731
58.89500000,-0.00041781,-0.00326066,-inf,-0.00407015,-0.00768842,0.00927502
58.89750000,0.00571915,-0.01928589,-inf,0.02315494,0.00740152,-0.00113305
58.90000000,-0.05544682,0.04502440,-inf,-0.01407894,-0.00932603,0.00651279
58.90250000,0.07221583,0.01601109,-inf,-0.00605093,-0.01540968,0.00070160
58.90500000,0.02653079,0.06147234,-inf,-0.00762818,0.00439549,0.00518343
58.90750000,-0.04636245,-0.04977320,-inf,0.01767928,0.01357750,-0.02899600
58.91000000,0.00472030,-0.02151526,-inf,0.00676587,-0.00764511,0.01766005
58.91250000,-0.01021855,0.03163520,-inf,0.00535390,0.00109142,-0.00116113
58.91500000,-0.00594285,-0.04175004,-inf,-0.02095291,0.01558807,-0.00032218
58.91750000,-0.03137551,0.01802327,-inf,-0.00833884,-0.02931447,0.01364444
58.92000000,-0.07734517,-0.05473651,-inf,0.00176464,-0.00216364,-0.00864282
58.92250000,0.02914084,-0.03937256,-inf,-0.01408754,0.00214728,0.00311346
58.92500000,-0.07702681,0.04623009,-inf,-0.01153145,-0.00470525,-0.00668812
58.92750000,0.05973941,-0.06493300,-inf,-0.01030162,-0.00315044,0.00295410
58.93000000,-0.00164519,-0.01971268,-inf,-0.00306102,0.00918595,0.00385483
58.93250000,0.03296265,-0.03274265,-inf,0.00008915,-0.00242574,0.00290760
58.93500000,-0.01760322,-0.00430905,-inf,0.00649216,-0.00983508,0.01671895
58.93750000,-0.10143124,0.01188880,-inf,-0.00523649,-0.00854413,-0.00410531
58.94000000,0.05813719,0.04882407,-inf,0.00137262,0.00526597,0.00838455
58.94250000,0.00299375,0.07226402,-inf,-0.00017326,0.00503097,-0.00430417
58.94500000,-0.13065283,0.02393362,-inf,0.00766478,-0.00030356,-0.01428882
58.94750000,-0.07604869,0.07875519,-inf,0.01122578,-0.02048432,0.00975586
58.95000000,0.05033362,-0.12011911,-inf,-0.00300182,0.00316674,0.00585404
58.95250000,0.00925722,-0.05238724,-inf,0.00749377,-0.00191132,-0.00220965
58.95500000,-0.11990689,0.05508840,-inf,0.00871565,0.00271624,-0.02210714
58.95750000,-0.02819929,0.08684996,-inf,0.00447312,-0.00380357,0.00159614
58.96000000,-0.00064254,-0.01968482,-inf,0.00633380,0.00951729,0.03733617
58.96250000,-0.02088549,-0.07720036,-inf,0.00453971,0.00394585,-0.00943726
58.96500000,0.03883173,-0.02050314,-inf,-0.00656088,-0.01726645,0.00321423
58.96750000,0.07212923,-0.06977350,-inf,-0.02003468,-0.00107728,0.00874261
58.97000000,0.06357253,-0.00336315,-inf,0.00361546,0.00023430,0.03216701
58.97250000,0.03359874,-0.06999705,-inf,0.01403512,-0.00159370,-0.01283883
58.97500000,0.06247100,-0.05758129,-inf,-0.00928619,0.00608275,0.00088231
58.97750000,0.01366751,0.02217023,-inf,0.00227125,-0.00549600,0.00422269
58.98000000,0.09747161,0.06601225,-inf,-0.00345840,0.02098786,-0.00546978
58.98250000,-0.03852523,0.03844852,-inf,-0.01112876,0.01747939,0.00772476
58.98500000,0.02534207,0.00586812,-inf,-0.00212075,-0.00333656,0.00272017
58.98750000,0.05300183,0.00803851,-inf,0.00634585,-0.00332623,0.02039214
58.99000000,0.01508745,0.02644698,-inf,0.00480588,-0.00532915,-0.01144858
58.99250000,-0.04452509,-0.00666181,-inf,-0.00703336,0.01607872,0.00532956
58.99500000,-0.07304824,-0.00620567,-inf,0.00718081,0.00617194,-0.00653070
58.99750000,0.01380830,-0.08357656,-inf,0.00346228,-0.00578304,-0.00612915
59.00000000,0.00301976,0.07595927,-inf,-0.01365854,-0.00828943,-0.00959563
59.00250000,0.02132818,-0.04841715,-inf,-0.01835463,0.00748330,0.01107147
59.00500000,0.01374534,0.05618746,-inf,0.00134844,-0.00607161,-0.00587829
59.00750000,0.03145189,-0.02790988,-inf,-0.00031499,-0.00038067,0.00737361
59.01000000,-0.05965367,-0.11745527,-inf,0.00287129,0.01540894,-0.00190340
59.01250000,-0.00736855,0.00961153,-inf,0.01619225,-0.01213200,-0.01389005
59.01500000,-0.00600589,-0.16900726,-inf,0.00198606,-0.00226656,-0.01089583
59.01750000,0.00648239,0.02633293,-inf,-0.00129194,0.01181657,0.00426350
59.02000000,-0.07076587,0.02141994,-inf,-0.00642910,-0.01773858,-0.00163946
59.02250000,0.02101218,-0.01623695,-inf,0.00609887,-0.01831325,-0.00556445
59.02500000,0.03339883,-0.09431455,-inf,0.00376025,0.00659814,0.01476315
59.02750000,-0.01897523,0.04828939,-inf,0.00430933,-0.01257753,0.01393313
59.03000000,0.01609140,-0.00184728,-inf,0.00422118,0.00152841,-0.01285197
59.03250000,-0.05358373,-0.00485318,-inf,0.01005718,-0.01582933,0.01439918
59.03500000,-0.05086676,-0.00899926,-inf,-0.00975278,-0.00583213,-0.01874550
59.03750000,0.04402731,0.02207246,-inf,0.00034844,-0.02018103,-0.01182415
59.04000000,0.03149962,-0.07937640,-inf,-0.00821022,-0.00114269,0.00081853
59.04250000,-0.05480549,-0.02667490,-inf,0.01717333,0.00283030,-0.00830336
59.04500000,0.03351837,0.05728852,-inf,0.00624146,-0.00348874,-0.00327371
59.04750000,-0.07637456,0.01370108,-inf,0.01080107,-0.01254891,0.00906442
59.05000000,-0.01823148,-0.01049612,-inf,0.01190199,0.01344337,0.01034097
59.05250000,-0.05010553,0.00819608,-inf,0.03075499,0.00663027,0.01185171
59.05500000,-0.08014565,-0.00021764,-inf,0.00202159,0.01004294,0.01083574
59.05750000,-0.00629741,0.04190648,-inf,-0.00009601,0.01384576,0.00614173
59.06000000,0.02273942,-0.01699559,-inf,-0.01606326,0.01981683,0.01217003
59.06250000,0.02500364,-0.05329664,-inf,-0.00836960,-0.00764657,-0.00871460
59.06500000,-0.00839515,0.04584579,-inf,-0.00187507,0.00444265,0.01514341
59.06750000,0.09655114,-0.11788010,-inf,-0.01440247,-0.00353568,-0.01056586
59.07000000,0.06105128,-0.10497866,-inf,-0.00652805,-0.00995745,-0.00482933
59.07250000,0.10678279,-0.04592637,-inf,-0.00222564,-0.00533587,0.00273879
59.07500000,0.00213406,-0.08479274,-inf,-0.00706123,0.00324780,0.01347383
59.07750000,-0.08761687,0.05927466,-inf,0.01050297,-0.00183622,-0.00352862
59.08000000,-0.00098188,-0.03859026,-inf,0.01087963,0.01499969,-0.01764032
59.08250000,0.00836329,0.01844201,-inf,-0.00494447,0.00171247,-0.01868078
59.08500000,0.14963769,0.07115010,-inf,-0.00011293,-0.00221492,-0.00668045
59.08750000,0.02976985,-0.01217400,-inf,0.00014870,-0.00222713,0.01421933
59.09000000,0.03675116,-0.01867460,-inf,0.01689450,0.00448544,-0.00918679
59.09250000,-0.03152302,-0.04235149,-inf,-0.00192968,-0.00300058,0.01671559
59.09500000,0.01608894,0.03849105,-inf,-0.01416194,-0.00253798,0.00720985
59.09750000,0.00031682,0.01197201,-inf,-0.01343020,-0.00138068,-0.00514242
59.10000000,-0.06429520,-0.02801024,-inf,0.01389372,-0.01308071,-0.00222290
59.10250000,-0.05592612,0.04844011,-inf,-0.01793616,0.01236594,-0.00762921
59.10500000,0.08787753,0.05401640,-inf,0.01270327,0.00481563,-0.00744572
59.10750000,0.06071171,0.02935872,-inf,-0.00802170,-0.01368399,0.02162572
59.11000000,0.02630896,-0.02723862,-inf,-0.01296836,0.00828144,0.00701020
59.11250000,-0.06559277,0.01250583,-inf,0.00680001,-0.00125839,-0.00569221
59.11500000,0.02023021,-0.03942428,-inf,-0.00532548,-0.00013748,0.00082252
59.11750000,-0.01538068,0.02631815,-inf,-0.01366305,0.00909818,0.01211673
59.12000000,0.00261062,0.05630184,-inf,-0.00738890,-0.00796058,-0.00460313
59.12250000,-0.03455402,-0.14497372,-inf,-0.01548312,0.00215685,-0.00372691
59.12500000,-0.02219060,0.07947384,-inf,0.00391190,0.00246424,0.01311126
59.12750000,-0.01730680,-0.01007052,-inf,-0.00365525,-0.00664416,-0.01007523
59.13000000,0.03985741,-0.06196782,-inf,-0.00526653,-0.00562612,-0.00425856
59.13250000,0.00069027,0.05188962,-inf,0.00536527,-0.01344019,0.00569093
59.13500000,0.10302505,0.00325988,-inf,-0.00734035,-0.01010139,0.02269874
59.13750000,-0.01834793,0.00685727,-inf,0.00750508,-0.01311864,0.01594549
59.14000000,-0.02007124,-0.07524362,-inf,-0.00198174,-0.01020959,0.00042578
59.14250000,0.00188211,-0.05964661,-inf,-0.01456567,0.01316489,0.00678426
